datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,ssb_q38,193.0;28.0;28.0;32.0;30.0;408.0;1;0;1,116.0,ssb,10
iceberg,spark,ssb_q38,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,156.0,ssb,10
iceberg,spark,ssb_q38,26.0;35.0;39.0;16.0;18.0;1848.0;0;1;1,105.0,ssb,10
iceberg,spark,ssb_q38,98.0;15.0;9.0;16.0;13.0;1178.0;0;1;0,104.0,ssb,10
iceberg,spark,ssb_q38,98.0;15.0;9.0;16.0;13.0;1178.0;1;0;1,101.0,ssb,10
iceberg,spark,ssb_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,22512.0,ssb,10
iceberg,spark,ssb_q1,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,20445.0,ssb,10
iceberg,spark,ssb_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,18709.0,ssb,10
iceberg,spark,ssb_q1,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,18800.0,ssb,10
iceberg,spark,ssb_q1,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,18723.0,ssb,10
iceberg,spark,ssb_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,20382.0,ssb,10
iceberg,spark,ssb_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,19163.0,ssb,10
iceberg,spark,ssb_q1,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,18888.0,ssb,10
iceberg,spark,ssb_q1,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,19575.0,ssb,10
iceberg,spark,ssb_q1,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,19311.0,ssb,10
iceberg,spark,ssb_q1,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,19277.0,ssb,10
iceberg,spark,ssb_q1,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,19224.0,ssb,10
iceberg,spark,ssb_q1,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,19678.0,ssb,10
iceberg,spark,ssb_q1,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,19268.0,ssb,10
iceberg,spark,ssb_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6443.0,ssb,10
iceberg,spark,ssb_q12,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6538.0,ssb,10
iceberg,spark,ssb_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,6526.0,ssb,10
iceberg,spark,ssb_q12,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6636.0,ssb,10
iceberg,spark,ssb_q12,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,6466.0,ssb,10
iceberg,spark,ssb_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6607.0,ssb,10
iceberg,spark,ssb_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6930.0,ssb,10
iceberg,spark,ssb_q12,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,6096.0,ssb,10
iceberg,spark,ssb_q12,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,6306.0,ssb,10
iceberg,spark,ssb_q12,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,6529.0,ssb,10
iceberg,spark,ssb_q12,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,6659.0,ssb,10
iceberg,spark,ssb_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,7618.0,ssb,10
iceberg,spark,ssb_q12,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,6884.0,ssb,10
iceberg,spark,ssb_q12,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,7109.0,ssb,10
iceberg,spark,ssb_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,8410.0,ssb,10
iceberg,spark,ssb_q13,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,8114.0,ssb,10
iceberg,spark,ssb_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,8157.0,ssb,10
iceberg,spark,ssb_q13,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,7896.0,ssb,10
iceberg,spark,ssb_q13,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,7569.0,ssb,10
iceberg,spark,ssb_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7400.0,ssb,10
iceberg,spark,ssb_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7620.0,ssb,10
iceberg,spark,ssb_q13,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,7564.0,ssb,10
iceberg,spark,ssb_q13,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,7245.0,ssb,10
iceberg,spark,ssb_q13,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,8591.0,ssb,10
iceberg,spark,ssb_q13,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,7812.0,ssb,10
iceberg,spark,ssb_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,8060.0,ssb,10
iceberg,spark,ssb_q13,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,7971.0,ssb,10
iceberg,spark,ssb_q13,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,8520.0,ssb,10
iceberg,spark,ssb_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,10291.0,ssb,10
iceberg,spark,ssb_q14,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,10407.0,ssb,10
iceberg,spark,ssb_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,10487.0,ssb,10
iceberg,spark,ssb_q14,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,10559.0,ssb,10
iceberg,spark,ssb_q14,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,10582.0,ssb,10
iceberg,spark,ssb_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10188.0,ssb,10
iceberg,spark,ssb_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10827.0,ssb,10
iceberg,spark,ssb_q14,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,9667.0,ssb,10
iceberg,spark,ssb_q14,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,9616.0,ssb,10
iceberg,spark,ssb_q14,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,10786.0,ssb,10
iceberg,spark,ssb_q14,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,11097.0,ssb,10
iceberg,spark,ssb_q14,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,10892.0,ssb,10
iceberg,spark,ssb_q14,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,11491.0,ssb,10
iceberg,spark,ssb_q14,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,10189.0,ssb,10
iceberg,spark,ssb_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,7522.0,ssb,10
iceberg,spark,ssb_q16,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,8003.0,ssb,10
iceberg,spark,ssb_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,7707.0,ssb,10
iceberg,spark,ssb_q16,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,7356.0,ssb,10
iceberg,spark,ssb_q16,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,7491.0,ssb,10
iceberg,spark,ssb_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7634.0,ssb,10
iceberg,spark,ssb_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7418.0,ssb,10
iceberg,spark,ssb_q16,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,7450.0,ssb,10
iceberg,spark,ssb_q16,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,7321.0,ssb,10
iceberg,spark,ssb_q16,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,7615.0,ssb,10
iceberg,spark,ssb_q16,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,7830.0,ssb,10
iceberg,spark,ssb_q16,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,7904.0,ssb,10
iceberg,spark,ssb_q16,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,7421.0,ssb,10
iceberg,spark,ssb_q16,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,7909.0,ssb,10
iceberg,spark,ssb_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,159.0,ssb,10
iceberg,spark,ssb_q17,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,274.0,ssb,10
iceberg,spark,ssb_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,148.0,ssb,10
iceberg,spark,ssb_q17,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,145.0,ssb,10
iceberg,spark,ssb_q17,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,138.0,ssb,10
iceberg,spark,ssb_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,149.0,ssb,10
iceberg,spark,ssb_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,138.0,ssb,10
iceberg,spark,ssb_q17,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,137.0,ssb,10
iceberg,spark,ssb_q17,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,166.0,ssb,10
iceberg,spark,ssb_q17,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,138.0,ssb,10
iceberg,spark,ssb_q17,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,178.0,ssb,10
iceberg,spark,ssb_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,140.0,ssb,10
iceberg,spark,ssb_q17,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,136.0,ssb,10
iceberg,spark,ssb_q17,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,183.0,ssb,10
iceberg,spark,ssb_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,10168.0,ssb,10
iceberg,spark,ssb_q18,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,10239.0,ssb,10
iceberg,spark,ssb_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,10001.0,ssb,10
iceberg,spark,ssb_q18,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,10093.0,ssb,10
iceberg,spark,ssb_q18,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,9963.0,ssb,10
iceberg,spark,ssb_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10063.0,ssb,10
iceberg,spark,ssb_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10639.0,ssb,10
iceberg,spark,ssb_q18,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,9605.0,ssb,10
iceberg,spark,ssb_q18,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,9743.0,ssb,10
iceberg,spark,ssb_q18,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,10490.0,ssb,10
iceberg,spark,ssb_q18,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,11132.0,ssb,10
iceberg,spark,ssb_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,10537.0,ssb,10
iceberg,spark,ssb_q18,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,10552.0,ssb,10
iceberg,spark,ssb_q18,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,10514.0,ssb,10
iceberg,spark,ssb_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,8058.0,ssb,10
iceberg,spark,ssb_q2,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,7960.0,ssb,10
iceberg,spark,ssb_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,8029.0,ssb,10
iceberg,spark,ssb_q2,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,7824.0,ssb,10
iceberg,spark,ssb_q2,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,7997.0,ssb,10
iceberg,spark,ssb_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7982.0,ssb,10
iceberg,spark,ssb_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8160.0,ssb,10
iceberg,spark,ssb_q2,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,7771.0,ssb,10
iceberg,spark,ssb_q2,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,7810.0,ssb,10
iceberg,spark,ssb_q2,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,8308.0,ssb,10
iceberg,spark,ssb_q2,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,8322.0,ssb,10
iceberg,spark,ssb_q2,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,8273.0,ssb,10
iceberg,spark,ssb_q2,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,8231.0,ssb,10
iceberg,spark,ssb_q2,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,7869.0,ssb,10
iceberg,spark,ssb_q23,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,160.0,ssb,10
iceberg,spark,ssb_q23,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,124.0,ssb,10
iceberg,spark,ssb_q23,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,125.0,ssb,10
iceberg,spark,ssb_q23,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,120.0,ssb,10
iceberg,spark,ssb_q23,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,121.0,ssb,10
iceberg,spark,ssb_q23,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,130.0,ssb,10
iceberg,spark,ssb_q23,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,139.0,ssb,10
iceberg,spark,ssb_q23,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,125.0,ssb,10
iceberg,spark,ssb_q23,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,115.0,ssb,10
iceberg,spark,ssb_q23,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,129.0,ssb,10
iceberg,spark,ssb_q23,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,125.0,ssb,10
iceberg,spark,ssb_q23,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,126.0,ssb,10
iceberg,spark,ssb_q23,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,119.0,ssb,10
iceberg,spark,ssb_q23,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,215.0,ssb,10
iceberg,spark,ssb_q25,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,466.0,ssb,10
iceberg,spark,ssb_q25,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,402.0,ssb,10
iceberg,spark,ssb_q25,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,501.0,ssb,10
iceberg,spark,ssb_q25,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,464.0,ssb,10
iceberg,spark,ssb_q25,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,472.0,ssb,10
iceberg,spark,ssb_q25,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,544.0,ssb,10
iceberg,spark,ssb_q25,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,448.0,ssb,10
iceberg,spark,ssb_q25,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,415.0,ssb,10
iceberg,spark,ssb_q25,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,426.0,ssb,10
iceberg,spark,ssb_q25,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,479.0,ssb,10
iceberg,spark,ssb_q25,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,447.0,ssb,10
iceberg,spark,ssb_q25,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,511.0,ssb,10
iceberg,spark,ssb_q25,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,455.0,ssb,10
iceberg,spark,ssb_q25,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,447.0,ssb,10
iceberg,spark,ssb_q26,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,121.0,ssb,10
iceberg,spark,ssb_q26,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,102.0,ssb,10
iceberg,spark,ssb_q26,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,124.0,ssb,10
iceberg,spark,ssb_q26,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,129.0,ssb,10
iceberg,spark,ssb_q26,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,137.0,ssb,10
iceberg,spark,ssb_q28,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4496.0,ssb,10
iceberg,spark,ssb_q28,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,4886.0,ssb,10
iceberg,spark,ssb_q28,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4398.0,ssb,10
iceberg,spark,ssb_q28,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4288.0,ssb,10
iceberg,spark,ssb_q28,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,4718.0,ssb,10
iceberg,spark,ssb_q28,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4543.0,ssb,10
iceberg,spark,ssb_q28,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4541.0,ssb,10
iceberg,spark,ssb_q28,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4481.0,ssb,10
iceberg,spark,ssb_q28,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,4152.0,ssb,10
iceberg,spark,ssb_q28,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,4621.0,ssb,10
iceberg,spark,ssb_q28,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,4510.0,ssb,10
iceberg,spark,ssb_q28,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4549.0,ssb,10
iceberg,spark,ssb_q28,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,4265.0,ssb,10
iceberg,spark,ssb_q28,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4511.0,ssb,10
iceberg,spark,ssb_q3,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,10771.0,ssb,10
iceberg,spark,ssb_q3,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,11566.0,ssb,10
iceberg,spark,ssb_q3,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,11665.0,ssb,10
iceberg,spark,ssb_q3,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,11151.0,ssb,10
iceberg,spark,ssb_q3,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,10934.0,ssb,10
iceberg,spark,ssb_q3,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10774.0,ssb,10
iceberg,spark,ssb_q3,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,11433.0,ssb,10
iceberg,spark,ssb_q3,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,11742.0,ssb,10
iceberg,spark,ssb_q3,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,10621.0,ssb,10
iceberg,spark,ssb_q3,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,11031.0,ssb,10
iceberg,spark,ssb_q3,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,12026.0,ssb,10
iceberg,spark,ssb_q3,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,11802.0,ssb,10
iceberg,spark,ssb_q3,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,10819.0,ssb,10
iceberg,spark,ssb_q3,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,11245.0,ssb,10
iceberg,spark,ssb_q32,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,7102.0,ssb,10
iceberg,spark,ssb_q32,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,7409.0,ssb,10
iceberg,spark,ssb_q32,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,7219.0,ssb,10
iceberg,spark,ssb_q32,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,7256.0,ssb,10
iceberg,spark,ssb_q32,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,7287.0,ssb,10
iceberg,spark,ssb_q32,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7626.0,ssb,10
iceberg,spark,ssb_q32,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7540.0,ssb,10
iceberg,spark,ssb_q32,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,7375.0,ssb,10
iceberg,spark,ssb_q32,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,7157.0,ssb,10
iceberg,spark,ssb_q32,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,7347.0,ssb,10
iceberg,spark,ssb_q32,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,7760.0,ssb,10
iceberg,spark,ssb_q32,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,7800.0,ssb,10
iceberg,spark,ssb_q32,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,7164.0,ssb,10
iceberg,spark,ssb_q32,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,7609.0,ssb,10
iceberg,spark,ssb_q33,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,5808.0,ssb,10
iceberg,spark,ssb_q33,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,6061.0,ssb,10
iceberg,spark,ssb_q33,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5745.0,ssb,10
iceberg,spark,ssb_q33,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,6015.0,ssb,10
iceberg,spark,ssb_q33,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,5803.0,ssb,10
iceberg,spark,ssb_q33,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5841.0,ssb,10
iceberg,spark,ssb_q33,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6320.0,ssb,10
iceberg,spark,ssb_q33,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5864.0,ssb,10
iceberg,spark,ssb_q33,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,6151.0,ssb,10
iceberg,spark,ssb_q33,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,6469.0,ssb,10
iceberg,spark,ssb_q33,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,6575.0,ssb,10
iceberg,spark,ssb_q33,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,7086.0,ssb,10
iceberg,spark,ssb_q33,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5920.0,ssb,10
iceberg,spark,ssb_q33,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,6158.0,ssb,10
iceberg,spark,ssb_q34,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,10418.0,ssb,10
iceberg,spark,ssb_q34,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,10933.0,ssb,10
iceberg,spark,ssb_q34,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,11359.0,ssb,10
iceberg,spark,ssb_q34,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,10105.0,ssb,10
iceberg,spark,ssb_q34,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,9798.0,ssb,10
iceberg,spark,ssb_q34,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10200.0,ssb,10
iceberg,spark,ssb_q34,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,11331.0,ssb,10
iceberg,spark,ssb_q34,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,10758.0,ssb,10
iceberg,spark,ssb_q34,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,10575.0,ssb,10
iceberg,spark,ssb_q34,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,10631.0,ssb,10
iceberg,spark,ssb_q34,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,11284.0,ssb,10
iceberg,spark,ssb_q34,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,10966.0,ssb,10
iceberg,spark,ssb_q34,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,10632.0,ssb,10
iceberg,spark,ssb_q34,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,10379.0,ssb,10
iceberg,spark,ssb_q36,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,105.0,ssb,10
iceberg,spark,ssb_q36,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,103.0,ssb,10
iceberg,spark,ssb_q36,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,108.0,ssb,10
iceberg,spark,ssb_q36,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,119.0,ssb,10
iceberg,spark,ssb_q37,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1620.0,ssb,10
iceberg,spark,ssb_q37,20.0;18.0;18.0;16.0;16.0;256.0|0;1;1,1631.0,ssb,10
iceberg,spark,ssb_q37,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1628.0,ssb,10
iceberg,spark,ssb_q37,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1722.0,ssb,10
iceberg,spark,ssb_q37,193.0;28.0;28.0;32.0;30.0;408.0|1;1;0,1589.0,ssb,10
iceberg,spark,ssb_q37,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1723.0,ssb,10
iceberg,spark,ssb_q37,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2309.0,ssb,10
iceberg,spark,ssb_q37,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1584.0,ssb,10
iceberg,spark,ssb_q37,26.0;35.0;39.0;16.0;18.0;1848.0|0;0;1,1595.0,ssb,10
iceberg,spark,ssb_q37,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,1737.0,ssb,10
iceberg,spark,ssb_q37,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,1587.0,ssb,10
iceberg,spark,ssb_q37,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2044.0,ssb,10
iceberg,spark,ssb_q37,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1603.0,ssb,10
iceberg,spark,ssb_q37,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1627.0,ssb,10
iceberg,spark,ssb_q38,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,107.0,ssb,10
iceberg,spark,ssb_q38,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,156.0,ssb,10
iceberg,spark,ssb_q38,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,116.0,ssb,10
iceberg,spark,ssb_q38,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,156.0,ssb,10
iceberg,spark,ssb_q38,26.0;35.0;39.0;16.0;18.0;1848.0|0;1;1,105.0,ssb,10
iceberg,spark,ssb_q38,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,104.0,ssb,10
iceberg,spark,ssb_q38,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,101.0,ssb,10
iceberg,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,6089.13,ssb,10
iceberg,spark,ssb_q30,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,7179.72,ssb,10
iceberg,spark,ssb_q35,20.0;18.0;18.0;16.0;16.0;256.0;1;1;1,7070.18,ssb,10
